,,,,,,,,PAIP1
,,,,,,,,RCOR1
,,,,,,,,CHIC2
,,,,,,,,EIF2AK2
,,,,,,,,PSME1
,,,,,,,,PSME4
,,,,,,,,HSP90B1
,,,,,,,,NFE2L3
,,,,,,,,ARF1
,,,,,,,,FNBP1
,,,,,,,,RAB12
,,,,,,,,PDCD10
,,,,,,,,HLA-E
,,,,,,,,HLA-E
,,,,,,,,HLA-E
,,,,,,,,HLA-E
,,,,,,,,DHX29
,,,,,,,,KIAA0100
,,,,,,,,PIGY
,,,,,,,,TRAPPC1
,,,,,,,,ZYX
,,,,,,,,EIF2S3
,,,,,,,,ARPP19
,,,,,,,,KRT16
,,,,,,,,TMEM30A
,,,,,,,,ARID5B
,,,,,,,,ATF4
,,,,,,,,NAMPT
,,,,,,,,IK
,,,,,,,,ANP32E
,,,,,,,,ITCH
,,,,,,,,SAFB
,,,,,,,,SMCHD1
,,,,,,,,HLA-C
,,,,,,,,HLA-E
,,,,,,,,HLA-E
,,,,,,,,HLA-E
,,,,,,,,COPB2
,,,,,,,,PTPN11
,,,,,,,,STX12
,,,,,,,,HIF1A
,,,,,,,,EML4
,,,,,,,,RBM25
,,,,,,,,PCBP1
,,,,,,,,CCNI
,,,,,,,,IQGAP1
,,,,,,,,SPG11
,,,,,,,,YY1AP1
,,,,,,,,RAC1
,,,,,,,,ADAR
,,,,,,,,DNAJC10
,,,,,,,,CCDC75
,,,,,,,,THOC2
,,,,,,,,EIF3J
,,,,,,,,WBP5
,,,,,,,,SLBP
,,,,,,,,FYTTD1
,,,,,,,,ZNF24
,,,,,,,,PSMB2
,,,,,,,,CSNK1D
,,,,,,,,HSBP1L1
,,,,,,,,PTGES3
,,,,,,,,PPIP5K2
,,,,,,,,LOC550643
,,,,,,,,FRYL
,,,,,,,,NCOA4
,,,,,,,,SHOC2
,,,,,,,,SPTY2D1
,,,,,,,,BCCIP
,,,,,,,,ARRDC3
,,,,,,,,KRR1
,,,,,,,,TAF1D
,,,,,,,,CLTC
,,,,,,,,MINPP1
,,,,,,,,APPL2
,,,,,,,,NUP153
,,,,,,,,ADRBK1
,,,,,,,,KIAA1033
,,,,,,,,ATP6V1E1
,,,,,,,,C19orf43
,,,,,,,,TULP4
,,,,,,,,RCC2
,,,,,,,,IFI16
,,,,,,,,BZW1
,,,,,,,,PEA15
,,,,,,,,PYCARD
,,,,,,,,DSG3
,,,,,,,,CLK1
,,,,,,,,HNRNPU
,,,,,,,,PDCD5
,,,,,,,,HP1BP3
,,,,,,,,UBE2L6
,,,,,,,,CREB1
,,,,,,,,CRISPLD2
,,,,,,,,ADK
,,,,,,,,RB1
,,,,,,,,UBR5
,,,,,,,,CDC42BPB
,,,,,,,,TMEM50A
,,,,,,,,HDGFRP3
,,,,,,,,MASTL
,,,,,,,,ARL6IP5
,,,,,,,,C1orf9
,,,,,,,,ZDHHC20
,,,,,,,,LRPPRC
,,,,,,,,PRDX6
,,,,,,,,TOP2B
,,,,,,,,ARPC1A
,,,,,,,,SAV1
,,,,,,,,KIAA0196
,,,,,,,,ACOX1
,,,,,,,,#VALUE!
,,,,,,,,MRPS21
,,,,,,,,#VALUE!
,,,,,,,,SUPT16H
,,,,,,,,HLA-C
,,,,,,,,#VALUE!
,,,,,,,,DNAJC21
,,,,,,,,ARPC5
,,,,,,,,TAX1BP1
,,,,,,,,GLO1
,,,,,,,,CLPX
,,,,,,,,ANKRD10
,,,,,,,,#VALUE!
,,,,,,,,CDC34
,,,,,,,,SEC31A
,,,,,,,,SAP18
,,,,,,,,PSMD1
,,,,,,,,SF3B3
,,,,,,,,MIOS
,,,,,,,,BDP1
,,,,,,,,#VALUE!
,,,,,,,,PITPNB
,,,,,,,,SNX6
,,,,,,,,LOC728323
,,,,,,,,RIOK3
,,,,,,,,DNAJC3
,,,,,,,,PSMB8
,,,,,,,,BTG2
,,,,,,,,ASCC3
,,,,,,,,SDHAP1
,,,,,,,,WDR26
,,,,,,,,#VALUE!
,,,,,,,,CAST
,,,,,,,,WSB1
,,,,,,,,RAB14
,,,,,,,,#VALUE!
,,,,,,,,HIST1H3I
,,,,,,,,TUBB
,,,,,,,,PPP2R5A
,,,,,,,,JPX
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,PELI1
,,,,,,,,#VALUE!
,,,,,,,,SPRR2G
,,,,,,,,PWP1
,,,,,,,,FAM103A1
,,,,,,,,NKTR
,,,,,,,,PPP1R9B
,,,,,,,,RANBP9
,,,,,,,,#VALUE!
,,,,,,,,TAOK1
,,,,,,,,ARF4
,,,,,,,,EXT1
,,,,,,,,SF3B1
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,NRD1
,,,,,,,,#VALUE!
,,,,,,,,TAF1D
,,,,,,,,C20orf72
,,,,,,,,CSNK1G2
,,,,,,,,CCDC47
,,,,,,,,ZNFX1
,,,,,,,,ZFP36
,,,,,,,,HIST2H2AA4
,,,,,,,,EVI2B
,,,,,,,,RBBP8
,,,,,,,,SNORD104
,,,,,,,,#VALUE!
,,,,,,,,LUC7L3
,,,,,,,,STK38
,,,,,,,,KIAA1468
,,,,,,,,ZFP36L1
,,,,,,,,CKAP5
,,,,,,,,RAB8A
,,,,,,,,#VALUE!
,,,,,,,,KHDRBS1
,,,,,,,,CFDP1
,,,,,,,,NDEL1
,,,,,,,,LARP1
,,,,,,,,#VALUE!
,,,,,,,,GADD45GIP1
,,,,,,,,ICMT
,,,,,,,,#VALUE!
,,,,,,,,VTA1
,,,,,,,,SSB
,,,,,,,,PITPNA
,,,,,,,,SLC35A4
,,,,,,,,#VALUE!
,,,,,,,,TMEM126A
,,,,,,,,UGCG
,,,,,,,,NDUFS1
,,,,,,,,TLK2
,,,,,,,,#VALUE!
,,,,,,,,SETX
,,,,,,,,RNU7-13P
,,,,,,,,SRP14
,,,,,,,,U2AF1
,,,,,,,,VMP1
,,,,,,,,LAMP2
,,,,,,,,#VALUE!
,,,,,,,,MBD2
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,C19orf53
,,,,,,,,RNF185-AS1
,,,,,,,,TPM4
,,,,,,,,#VALUE!
,,,,,,,,TAF1D
,,,,,,,,#VALUE!
,,,,,,,,WDR45L
,,,,,,,,LOC100287562
,,,,,,,,FBXO11
,,,,,,,,BOD1L1
,,,,,,,,CLEC2B
,,,,,,,,#VALUE!
,,,,,,,,SUGT1
,,,,,,,,EIF4H
,,,,,,,,MOB1A
,,,,,,,,CLINT1
,,,,,,,,#VALUE!
,,,,,,,,OAZ1
,,,,,,,,DNAJC13
,,,,,,,,ZC3HAV1
,,,,,,,,CDC37
,,,,,,,,ILF3
,,,,,,,,C17orf89
,,,,,,,,SRSF6
,,,,,,,,DYNC1H1
,,,,,,,,DOCK11
,,,,,,,,#VALUE!
,,,,,,,,PAPD4
,,,,,,,,DPY30
,,,,,,,,#VALUE!
,,,,,,,,FAM100B
,,,,,,,,HMGCR
,,,,,,,,GABARAPL2
,,,,,,,,CD164
,,,,,,,,#VALUE!
,,,,,,,,TMED2
,,,,,,,,STT3B
,,,,,,,,GRN
,,,,,,,,TAF7
,,,,,,,,CLCN3
,,,,,,,,SMEK1
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,SCARNA17
,,,,,,,,LDHA
,,,,,,,,TBK1
,,,,,,,,PTBP3
,,,,,,,,AIM1
,,,,,,,,PAIP2
,,,,,,,,#VALUE!
,,,,,,,,LAPTM5
,,,,,,,,WIPI1
,,,,,,,,NSF
,,,,,,,,#VALUE!
,,,,,,,,PTRH2
,,,,,,,,YWHAZ
,,,,,,,,#VALUE!
,,,,,,,,AKIRIN2
,,,,,,,,GDI2
,,,,,,,,GTF2H2B
,,,,,,,,PAF1
,,,,,,,,#VALUE!
,,,,,,,,ZCRB1
,,,,,,,,RPN2
,,,,,,,,NMI
,,,,,,,,#VALUE!
,,,,,,,,NRAS
,,,,,,,,#VALUE!
,,,,,,,,TMEM181
,,,,,,,,SPINT2
,,,,,,,,PSMA3
,,,,,,,,ARCN1
,,,,,,,,USP7
,,,,,,,,UCHL3
,,,,,,,,SF1
,,,,,,,,STAT2
,,,,,,,,SPEN
,,,,,,,,HADHA
,,,,,,,,SMURF2
,,,,,,,,TUBB
,,,,,,,,TUBB
,,,,,,,,TUBB
,,,,,,,,TUBB
,,,,,,,,TUBB
,,,,,,,,TUBB
,,,,,,,,OGDH
,,,,,,,,FMNL2
,,,,,,,,RAB5A
,,,,,,,,GSTO1
,,,,,,,,DDX24
,,,,,,,,LIN7C
,,,,,,,,SCO2
,,,,,,,,TAF13
,,,,,,,,SNRPD1
,,,,,,,,NUDT19
,,,,,,,,#VALUE!
,,,,,,,,OSTF1
,,,,,,,,EMP3
,,,,,,,,ATP8B1
,,,,,,,,#VALUE!
,,,,,,,,SENP6
,,,,,,,,CNN3
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,ABCA12
,,,,,,,,AGGF1
,,,,,,,,VAPA
,,,,,,,,NTAN1
,,,,,,,,GOLIM4
,,,,,,,,VAMP8
,,,,,,,,BASP1
,,,,,,,,#VALUE!
,,,,,,,,COPA
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,PSMB6
,,,,,,,,SAR1A
,,,,,,,,NCBP1
,,,,,,,,PPL
,,,,,,,,#VALUE!
,,,,,,,,ABI1
,,,,,,,,UBL5
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,NUP107
,,,,,,,,CAP1
,,,,,,,,UBA2
,,,,,,,,LAP3
,,,,,,,,#VALUE!
,,,,,,,,COPS3
,,,,,,,,EPS15L1
,,,,,,,,DMTF1
,,,,,,,,NOD1
,,,,,,,,#VALUE!
,,,,,,,,S100A8
,,,,,,,,USP9X
,,,,,,,,#VALUE!
,,,,,,,,RASA2
,,,,,,,,XPO7
,,,,,,,,SF3B14
,,,,,,,,Sep-07
,,,,,,,,LOC100506321
,,,,,,,,MTDH
,,,,,,,,#VALUE!
,,,,,,,,HLA-C
,,,,,,,,ROCK2
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,YES1
,,,,,,,,HLA-A
,,,,,,,,MKI67IP
,,,,,,,,CTR9
,,,,,,,,KIAA0494
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,SERP1
,,,,,,,,DTX3L
,,,,,,,,#VALUE!
,,,,,,,,AKAP8L
,,,,,,,,NRIP1
,,,,,,,,ACADVL
,,,,,,,,PPFIA1
,,,,,,,,MIR1184-1
,,,,,,,,MIR1184-1
,,,,,,,,MIR1184-1
,,,,,,,,LGMN
,,,,,,,,R3HDM2
,,,,,,,,GPATCH8
,,,,,,,,#VALUE!
,,,,,,,,HADHB
,,,,,,,,NFAT5
,,,,,,,,VPS4B
,,,,,,,,THRAP3
,,,,,,,,#VALUE!
,,,,,,,,HOOK3
,,,,,,,,CALR
,,,,,,,,#VALUE!
,,,,,,,,TSR2
,,,,,,,,ATP5A1
,,,,,,,,YWHAB
,,,,,,,,LIMA1
,,,,,,,,FRMD6
,,,,,,,,#VALUE!
,,,,,,,,BPTF
,,,,,,,,HSPA1B
,,,,,,,,HSPA1B
,,,,,,,,HSPA1B
,,,,,,,,FGL2
,,,,,,,,ZRANB2
,,,,,,,,#VALUE!
,,,,,,,,LOC100653273
,,,,,,,,#VALUE!
,,,,,,,,GOLGA7
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,AHR
,,,,,,,,TAF1D
,,,,,,,,SFPQ
,,,,,,,,LEO1
,,,,,,,,#VALUE!
,,,,,,,,TWF1
,,,,,,,,#VALUE!
,,,,,,,,DDI2
,,,,,,,,#VALUE!
,,,,,,,,NOTCH2NL
,,,,,,,,EIF5B
,,,,,,,,UBL3
,,,,,,,,RAB1A
,,,,,,,,HLA-DRA
,,,,,,,,CNDP2
,,,,,,,,CLPTM1
,,,,,,,,LOC100507246
,,,,,,,,PMM2
,,,,,,,,PRKCSH
,,,,,,,,ARHGAP21
,,,,,,,,RAB8B
,,,,,,,,FBXO28
,,,,,,,,RARS2
,,,,,,,,#VALUE!
,,,,,,,,UBR2
,,,,,,,,#VALUE!
,,,,,,,,AMMECR1L
,,,,,,,,CD47
,,,,,,,,ATP6AP2
,,,,,,,,RBM26
,,,,,,,,#VALUE!
,,,,,,,,GPR18
,,,,,,,,ATP5O
,,,,,,,,RPF1
,,,,,,,,MTMR10
,,,,,,,,RNU7-6P
,,,,,,,,SCFD2
,,,,,,,,CUL3
,,,,,,,,B2M
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,MDM2
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,FNIP2
,,,,,,,,CTSO
,,,,,,,,DDOST
,,,,,,,,ADNP
,,,,,,,,ZDHHC20-AS1
,,,,,,,,EDF1
,,,,,,,,PFDN2
,,,,,,,,#VALUE!
,,,,,,,,ARFGEF2
,,,,,,,,#VALUE!
,,,,,,,,DHX15
,,,,,,,,CUL4B
,,,,,,,,B4GALT5
,,,,,,,,TNKS2
,,,,,,,,STOM
,,,,,,,,LNPEP
,,,,,,,,HLA-E
,,,,,,,,HLA-E
,,,,,,,,HLA-E
,,,,,,,,HLA-E
,,,,,,,,#VALUE!
,,,,,,,,STAT3
,,,,,,,,#VALUE!
,,,,,,,,SMC1A
,,,,,,,,ITSN2
,,,,,,,,RPS6KA3
,,,,,,,,OSTM1
,,,,,,,,#VALUE!
,,,,,,,,MAT2A
,,,,,,,,BIRC6
,,,,,,,,BRD2
,,,,,,,,HNRPDL
,,,,,,,,#VALUE!
,,,,,,,,SP100
,,,,,,,,HLA-C
,,,,,,,,TIMP1
,,,,,,,,NOLC1
,,,,,,,,#VALUE!
,,,,,,,,TMEM33
,,,,,,,,RAB38
,,,,,,,,JAK2
,,,,,,,,MRPL35
,,,,,,,,TMEM57
,,,,,,,,PDLIM1
,,,,,,,,MYO1D
,,,,,,,,SNORD41
,,,,,,,,#VALUE!
,,,,,,,,RBBP6
,,,,,,,,MEX3C
,,,,,,,,ATP5H
,,,,,,,,PSMD3
,,,,,,,,FKBP15
,,,,,,,,COX5A
,,,,,,,,IL13RA1
,,,,,,,,PTPN2
,,,,,,,,TEFM
,,,,,,,,#VALUE!
,,,,,,,,RAB1B
,,,,,,,,HIST1H2AC
,,,,,,,,CEPT1
,,,,,,,,CD2AP
,,,,,,,,#VALUE!
,,,,,,,,PARP12
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,H1FX
,,,,,,,,HIST1H2BK
,,,,,,,,EFHD2
,,,,,,,,SCP2
,,,,,,,,MAP4K5
,,,,,,,,ZNF791
,,,,,,,,USO1
,,,,,,,,CTSD
,,,,,,,,SPRR1B
,,,,,,,,HIF1A-AS2
,,,,,,,,ACSL3
,,,,,,,,MMADHC
,,,,,,,,TOP1
,,,,,,,,XRN1
,,,,,,,,CTBS
,,,,,,,,TGFBR2
,,,,,,,,EPRS
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,YARS2
,,,,,,,,PTBP1
,,,,,,,,ATF6
,,,,,,,,WDR11
,,,,,,,,CUL5
,,,,,,,,#VALUE!
,,,,,,,,ARPC3
,,,,,,,,ANKRD17
,,,,,,,,SNORA64
,,,,,,,,PTTG1IP
,,,,,,,,KDM1A
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,HIPK2
,,,,,,,,SLMAP
,,,,,,,,#VALUE!
,,,,,,,,ZBED6
,,,,,,,,PTPN12
,,,,,,,,KDELR1
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,RAB11B-AS1
,,,,,,,,Mar-07
,,,,,,,,RHOA
,,,,,,,,ADAM17
,,,,,,,,#VALUE!
,,,,,,,,ARL8B
,,,,,,,,#VALUE!
,,,,,,,,BRD2
,,,,,,,,#VALUE!
,,,,,,,,GPS2
,,,,,,,,LGALS3BP
,,,,,,,,MNF1
,,,,,,,,SETD5
,,,,,,,,#VALUE!
,,,,,,,,HSPB11
,,,,,,,,EHD4
,,,,,,,,NFKB1
,,,,,,,,#VALUE!
,,,,,,,,FAM173A
,,,,,,,,SUZ12
,,,,,,,,#VALUE!
,,,,,,,,UBA3
,,,,,,,,PIK3R1
,,,,,,,,TRAM1
,,,,,,,,LOC220729
,,,,,,,,GTF2F1
,,,,,,,,MSN
,,,,,,,,#VALUE!
,,,,,,,,ALG2
,,,,,,,,RBM3
,,,,,,,,#VALUE!
,,,,,,,,LARP4B
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,IDI1
,,,,,,,,PICALM
,,,,,,,,BCAS2
,,,,,,,,SRSF1
,,,,,,,,#VALUE!
,,,,,,,,SLC38A2
,,,,,,,,IFI30
,,,,,,,,TXN
,,,,,,,,SRP9
,,,,,,,,TRIM22
,,,,,,,,#VALUE!
,,,,,,,,GNG5P2
,,,,,,,,ERLEC1
,,,,,,,,MOB1B
,,,,,,,,HSPA1B
,,,,,,,,GIT2
,,,,,,,,MIF
,,,,,,,,DDX42
,,,,,,,,RABEP1
,,,,,,,,RASA3
,,,,,,,,NOTCH2
,,,,,,,,TM9SF2
,,,,,,,,SH3GLB1
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,PPIB
,,,,,,,,DIP2B
,,,,,,,,FKBP3
,,,,,,,,EMP1
,,,,,,,,TFAP2C
,,,,,,,,TAF15
,,,,,,,,IDE
,,,,,,,,PTPN1
,,,,,,,,SPRR2E
,,,,,,,,PYGL
,,,,,,,,ANKFY1
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,SDAD1
,,,,,,,,PKM
,,,,,,,,SNORA28
,,,,,,,,JUNB
,,,,,,,,TRPS1
,,,,,,,,#VALUE!
,,,,,,,,PLSCR1
,,,,,,,,SP3
,,,,,,,,#VALUE!
,,,,,,,,DDX5
,,,,,,,,#VALUE!
,,,,,,,,RNF11
,,,,,,,,ANXA5
,,,,,,,,SCAF11
,,,,,,,,CCT2
,,,,,,,,CUL1
,,,,,,,,OGFR
,,,,,,,,URI1
,,,,,,,,#VALUE!
,,,,,,,,BRD2
,,,,,,,,ARL6IP1
,,,,,,,,POLR2I
,,,,,,,,SAMHD1
,,,,,,,,#VALUE!
,,,,,,,,ANXA2P2
,,,,,,,,CDC5L
,,,,,,,,PSMB1
,,,,,,,,WWP1
,,,,,,,,IL6ST
,,,,,,,,#VALUE!
,,,,,,,,HDLBP
,,,,,,,,GADD45B
,,,,,,,,SERINC3
,,,,,,,,NAE1
,,,,,,,,NUCKS1
,,,,,,,,#VALUE!
,,,,,,,,PTPRC
,,,,,,,,SBDS
,,,,,,,,XPO1
,,,,,,,,WSB2
,,,,,,,,TCEAL8
,,,,,,,,HNRNPA1
,,,,,,,,#VALUE!
,,,,,,,,CDK17
,,,,,,,,MRPS23
,,,,,,,,EYA3
,,,,,,,,IFIH1
,,,,,,,,#VALUE!
,,,,,,,,EIF2AK1
,,,,,,,,EVI2A
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,MIR5047
,,,,,,,,#VALUE!
,,,,,,,,DDX58
,,,,,,,,MPEG1
,,,,,,,,ITGA6
,,,,,,,,SNORA79
,,,,,,,,MAPK1
,,,,,,,,#VALUE!
,,,,,,,,FAM120A
,,,,,,,,UTP3
,,,,,,,,NHLRC2
,,,,,,,,#VALUE!
,,,,,,,,THOC7
,,,,,,,,#VALUE!
,,,,,,,,CDC73
,,,,,,,,CCDC90A
,,,,,,,,GNB4
,,,,,,,,DHX32
,,,,,,,,S100A9
,,,,,,,,COX6B1
,,,,,,,,UQCRC2
,,,,,,,,EFTUD2
,,,,,,,,BRAP
,,,,,,,,ZFR
,,,,,,,,#VALUE!
,,,,,,,,UBE3C
,,,,,,,,VRK2
,,,,,,,,#VALUE!
,,,,,,,,MYOF
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,LOC100292409
,,,,,,,,TIA1
,,,,,,,,#VALUE!
,,,,,,,,MPHOSPH8
,,,,,,,,RIN2
,,,,,,,,C10orf118
,,,,,,,,FNDC3B
,,,,,,,,NOTCH2NL
,,,,,,,,#VALUE!
,,,,,,,,CSDE1
,,,,,,,,RPS6KB1
,,,,,,,,HDDC2
,,,,,,,,GPBP1L1
,,,,,,,,ATP6V0A1
,,,,,,,,BRD2
,,,,,,,,MX1
,,,,,,,,MFN2
,,,,,,,,IPO7
,,,,,,,,KAT2B
,,,,,,,,RHOT1
,,,,,,,,FAM176B
,,,,,,,,PI4K2A
,,,,,,,,DAAM1
,,,,,,,,#VALUE!
,,,,,,,,AQR
,,,,,,,,CSNK2A2
,,,,,,,,JAK1
,,,,,,,,HNRNPM
,,,,,,,,CTTNBP2NL
,,,,,,,,VAMP7
,,,,,,,,FNBP4
,,,,,,,,#VALUE!
,,,,,,,,SLAIN2
,,,,,,,,TSG101
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,HNRNPAB
,,,,,,,,LOC100505696
,,,,,,,,SPCS3
,,,,,,,,SECISBP2
,,,,,,,,PARP9
,,,,,,,,C2orf47
,,,,,,,,RC3H2
,,,,,,,,IPO9
,,,,,,,,MTCH2
,,,,,,,,TTC17
,,,,,,,,RALGAPB
,,,,,,,,#VALUE!
,,,,,,,,ARHGAP1
,,,,,,,,HIST1H4J
,,,,,,,,HLA-C
,,,,,,,,ATP2A2
,,,,,,,,#VALUE!
,,,,,,,,SMURF1
,,,,,,,,ARHGEF12
,,,,,,,,PPP4C
,,,,,,,,HIATL1
,,,,,,,,IFI27
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,MED13
,,,,,,,,SQRDL
,,,,,,,,RASA1
,,,,,,,,HSPA1B
,,,,,,,,#VALUE!
,,,,,,,,ATP11B
,,,,,,,,C1orf43
,,,,,,,,NDUFB7
,,,,,,,,TYMS
,,,,,,,,LAMB1
,,,,,,,,CSTB
,,,,,,,,AP3M1
,,,,,,,,#VALUE!
,,,,,,,,BLMH
,,,,,,,,ZMYM4-AS1
,,,,,,,,RBM39
,,,,,,,,ODF3B
,,,,,,,,LOC100652779
,,,,,,,,#VALUE!
,,,,,,,,#VALUE!
,,,,,,,,VPS39
,,,,,,,,IFI44
,,,,,,,,#VALUE!
,,,,,,,,NAA50
,,,,,,,,ANXA1
,,,,,,,,ASNSD1
,,,,,,,,PRDX1
,,,,,,,,#VALUE!
,,,,,,,,SPTLC3
,,,,,,,,ZC3H11A
,,,,,,,,KRT80
,,,,,,,,ATRX
,,,,,,,,ARL4C
,,,,,,,,DYNLT1
,,,,,,,,CNOT1
,,,,,,,,ZMYM4
,,,,,,,,TYROBP
,,,,,,,,#VALUE!
,,,,,,,,NCOA1
,,,,,,,,NEK7
,,,,,,,,SS18
